GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",1533,113
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",2567,157
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",2279,168
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",1658,406
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",1936,177
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",3102,240
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",2303,151
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2429,143
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",3854,407
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",2193,132
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",3010,146
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2280,249
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",1480,72
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",2459,150
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",2226,215
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",1367,87
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1511,76
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",1717,121
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",1807,148
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",1412,94
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1801,92
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",1667,100
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",1537,118
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",2320,77
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",1567,99
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1825,132
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1356,66
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1664,78
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1464,99
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1261,120
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1739,106
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1637,74
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1570,151
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",1433,79
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",1777,95
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",1625,85
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",1819,69
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",1515,80
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",1692,81
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",1559,74
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",1461,68
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1784,87
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",2337,159
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2286,141
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",2566,217
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",2098,167
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1742,83
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",1618,79
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1843,231
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1589,82
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",2378,165
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",1770,259
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1820,282
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",1603,68
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1467,96
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1675,37
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",1920,154
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",2771,257
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",2058,159
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",2204,183
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",2111,167
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",2257,117
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1879,125
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",1705,115
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",1637,84
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",2516,130
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2520,316
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",2546,258
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",2737,182
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",1809,249
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",2362,211
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",2018,123
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1789,74
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",1711,81
1400000US24031701216,24031701216,"Census Tract 7012.16, Montgomery County, Maryland",1978,110
1400000US24031701218,24031701218,"Census Tract 7012.18, Montgomery County, Maryland",1688,81
1400000US24031701219,24031701219,"Census Tract 7012.19, Montgomery County, Maryland",1597,54
1400000US24031701220,24031701220,"Census Tract 7012.20, Montgomery County, Maryland",3055,156
1400000US24031701221,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",2169,182
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",2400,262
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",2081,191
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",2381,228
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",2397,230
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",2718,330
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",2051,143
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",2088,150
1400000US24031701314,24031701314,"Census Tract 7013.14, Montgomery County, Maryland",1847,81
1400000US24031701315,24031701315,"Census Tract 7013.15, Montgomery County, Maryland",1832,106
1400000US24031701316,24031701316,"Census Tract 7013.16, Montgomery County, Maryland",2604,318
1400000US24031701317,24031701317,"Census Tract 7013.17, Montgomery County, Maryland",2932,273
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",2275,170
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",2410,461
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",2373,173
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",1848,79
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",1788,158
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",1762,382
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",1562,87
1400000US24031701418,24031701418,"Census Tract 7014.18, Montgomery County, Maryland",1655,101
1400000US24031701420,24031701420,"Census Tract 7014.20, Montgomery County, Maryland",2087,85
1400000US24031701421,24031701421,"Census Tract 7014.21, Montgomery County, Maryland",1598,86
1400000US24031701422,24031701422,"Census Tract 7014.22, Montgomery County, Maryland",1512,56
1400000US24031701423,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",1634,87
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",1563,172
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",1627,93
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",2062,138
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1925,271
1400000US24031701508,24031701508,"Census Tract 7015.08, Montgomery County, Maryland",1505,77
1400000US24031701509,24031701509,"Census Tract 7015.09, Montgomery County, Maryland",1457,76
1400000US24031701601,24031701601,"Census Tract 7016.01, Montgomery County, Maryland",1573,73
1400000US24031701602,24031701602,"Census Tract 7016.02, Montgomery County, Maryland",1523,63
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",1433,183
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",1093,43
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",1688,379
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",1779,299
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",1404,91
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",1306,58
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",1358,40
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",1298,84
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",2259,250
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",1909,182
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",1316,63
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",1436,83
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",2242,196
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",1374,65
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",1654,62
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",1758,73
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",1625,47
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",1726,168
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",1742,103
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",1665,169
1400000US24031703000,24031703000,"Census Tract 7030, Montgomery County, Maryland",2127,137
1400000US24031703100,24031703100,"Census Tract 7031, Montgomery County, Maryland",1831,140
1400000US24031703201,24031703201,"Census Tract 7032.01, Montgomery County, Maryland",2109,104
1400000US24031703202,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",1681,300
1400000US24031703206,24031703206,"Census Tract 7032.06, Montgomery County, Maryland",1709,229
1400000US24031703207,24031703207,"Census Tract 7032.07, Montgomery County, Maryland",1563,48
1400000US24031703208,24031703208,"Census Tract 7032.08, Montgomery County, Maryland",1791,225
1400000US24031703209,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",1684,126
1400000US24031703210,24031703210,"Census Tract 7032.10, Montgomery County, Maryland",1907,175
1400000US24031703212,24031703212,"Census Tract 7032.12, Montgomery County, Maryland",1782,102
1400000US24031703213,24031703213,"Census Tract 7032.13, Montgomery County, Maryland",1386,51
1400000US24031703214,24031703214,"Census Tract 7032.14, Montgomery County, Maryland",1589,65
1400000US24031703215,24031703215,"Census Tract 7032.15, Montgomery County, Maryland",1703,102
1400000US24031703216,24031703216,"Census Tract 7032.16, Montgomery County, Maryland",1047,80
1400000US24031703218,24031703218,"Census Tract 7032.18, Montgomery County, Maryland",1183,90
1400000US24031703219,24031703219,"Census Tract 7032.19, Montgomery County, Maryland",960,58
1400000US24031703220,24031703220,"Census Tract 7032.20, Montgomery County, Maryland",1558,96
1400000US24031703221,24031703221,"Census Tract 7032.21, Montgomery County, Maryland",2034,129
1400000US24031703301,24031703301,"Census Tract 7033.01, Montgomery County, Maryland",1895,250
1400000US24031703302,24031703302,"Census Tract 7033.02, Montgomery County, Maryland",1926,95
1400000US24031703401,24031703401,"Census Tract 7034.01, Montgomery County, Maryland",1674,96
1400000US24031703402,24031703402,"Census Tract 7034.02, Montgomery County, Maryland",1868,266
1400000US24031703403,24031703403,"Census Tract 7034.03, Montgomery County, Maryland",1723,107
1400000US24031703404,24031703404,"Census Tract 7034.04, Montgomery County, Maryland",1596,71
1400000US24031703501,24031703501,"Census Tract 7035.01, Montgomery County, Maryland",1331,121
1400000US24031703502,24031703502,"Census Tract 7035.02, Montgomery County, Maryland",1714,440
1400000US24031703601,24031703601,"Census Tract 7036.01, Montgomery County, Maryland",1769,153
1400000US24031703602,24031703602,"Census Tract 7036.02, Montgomery County, Maryland",2147,127
1400000US24031703701,24031703701,"Census Tract 7037.01, Montgomery County, Maryland",1737,144
1400000US24031703702,24031703702,"Census Tract 7037.02, Montgomery County, Maryland",1759,144
1400000US24031703800,24031703800,"Census Tract 7038, Montgomery County, Maryland",1613,72
1400000US24031703901,24031703901,"Census Tract 7039.01, Montgomery County, Maryland",1980,123
1400000US24031703902,24031703902,"Census Tract 7039.02, Montgomery County, Maryland",1904,128
1400000US24031704000,24031704000,"Census Tract 7040, Montgomery County, Maryland",1449,95
1400000US24031704100,24031704100,"Census Tract 7041, Montgomery County, Maryland",2702,191
1400000US24031704200,24031704200,"Census Tract 7042, Montgomery County, Maryland",1743,156
1400000US24031704300,24031704300,"Census Tract 7043, Montgomery County, Maryland",2578,161
1400000US24031704401,24031704401,"Census Tract 7044.01, Montgomery County, Maryland",2921,282
1400000US24031704403,24031704403,"Census Tract 7044.03, Montgomery County, Maryland",1519,129
1400000US24031704404,24031704404,"Census Tract 7044.04, Montgomery County, Maryland",1944,117
1400000US24031704501,24031704501,"Census Tract 7045.01, Montgomery County, Maryland",2621,180
1400000US24031704502,24031704502,"Census Tract 7045.02, Montgomery County, Maryland",3082,258
1400000US24031704503,24031704503,"Census Tract 7045.03, Montgomery County, Maryland",2798,173
1400000US24031704600,24031704600,"Census Tract 7046, Montgomery County, Maryland",2476,293
1400000US24031704700,24031704700,"Census Tract 7047, Montgomery County, Maryland",3005,352
1400000US24031704803,24031704803,"Census Tract 7048.03, Montgomery County, Maryland",1640,72
1400000US24031704804,24031704804,"Census Tract 7048.04, Montgomery County, Maryland",2039,141
1400000US24031704805,24031704805,"Census Tract 7048.05, Montgomery County, Maryland",2302,172
1400000US24031704806,24031704806,"Census Tract 7048.06, Montgomery County, Maryland",1771,79
1400000US24031705000,24031705000,"Census Tract 7050, Montgomery County, Maryland",2654,335
1400000US24031705100,24031705100,"Census Tract 7051, Montgomery County, Maryland",2784,344
1400000US24031705200,24031705200,"Census Tract 7052, Montgomery County, Maryland",3453,246
1400000US24031705300,24031705300,"Census Tract 7053, Montgomery County, Maryland",3734,227
1400000US24031705400,24031705400,"Census Tract 7054, Montgomery County, Maryland",3531,183
1400000US24031705501,24031705501,"Census Tract 7055.01, Montgomery County, Maryland",2467,126
1400000US24031705502,24031705502,"Census Tract 7055.02, Montgomery County, Maryland",2707,183
1400000US24031705601,24031705601,"Census Tract 7056.01, Montgomery County, Maryland",2984,324
1400000US24031705602,24031705602,"Census Tract 7056.02, Montgomery County, Maryland",1903,106
1400000US24031705701,24031705701,"Census Tract 7057.01, Montgomery County, Maryland",2406,377
1400000US24031705702,24031705702,"Census Tract 7057.02, Montgomery County, Maryland",2672,452
1400000US24031705800,24031705800,"Census Tract 7058, Montgomery County, Maryland",3001,485
1400000US24031705901,24031705901,"Census Tract 7059.01, Montgomery County, Maryland",2688,289
1400000US24031705902,24031705902,"Census Tract 7059.02, Montgomery County, Maryland",2760,274
1400000US24031705903,24031705903,"Census Tract 7059.03, Montgomery County, Maryland",3328,385
1400000US24031706005,24031706005,"Census Tract 7060.05, Montgomery County, Maryland",3610,334
1400000US24031706007,24031706007,"Census Tract 7060.07, Montgomery County, Maryland",3469,388
1400000US24031706008,24031706008,"Census Tract 7060.08, Montgomery County, Maryland",3920,377
1400000US24031706009,24031706009,"Census Tract 7060.09, Montgomery County, Maryland",3471,340
1400000US24031706010,24031706010,"Census Tract 7060.10, Montgomery County, Maryland",1950,220
1400000US24031706011,24031706011,"Census Tract 7060.11, Montgomery County, Maryland",2745,490
1400000US24031706012,24031706012,"Census Tract 7060.12, Montgomery County, Maryland",1405,116
1400000US24031706013,24031706013,"Census Tract 7060.13, Montgomery County, Maryland",3312,247
1400000US24033800102,24033800102,"Census Tract 8001.02, Prince George's County, Maryland",1280,117
1400000US24033800103,24033800103,"Census Tract 8001.03, Prince George's County, Maryland",1212,87
1400000US24033800105,24033800105,"Census Tract 8001.05, Prince George's County, Maryland",1682,102
1400000US24033800106,24033800106,"Census Tract 8001.06, Prince George's County, Maryland",1855,216
1400000US24033800108,24033800108,"Census Tract 8001.08, Prince George's County, Maryland",1549,94
1400000US24033800109,24033800109,"Census Tract 8001.09, Prince George's County, Maryland",1376,119
1400000US24033800203,24033800203,"Census Tract 8002.03, Prince George's County, Maryland",2021,218
1400000US24033800206,24033800206,"Census Tract 8002.06, Prince George's County, Maryland",1499,84
1400000US24033800208,24033800208,"Census Tract 8002.08, Prince George's County, Maryland",1772,155
1400000US24033800209,24033800209,"Census Tract 8002.09, Prince George's County, Maryland",1297,66
1400000US24033800210,24033800210,"Census Tract 8002.10, Prince George's County, Maryland",1408,42
1400000US24033800211,24033800211,"Census Tract 8002.11, Prince George's County, Maryland",1394,77
1400000US24033800212,24033800212,"Census Tract 8002.12, Prince George's County, Maryland",1989,122
1400000US24033800213,24033800213,"Census Tract 8002.13, Prince George's County, Maryland",1652,81
1400000US24033800214,24033800214,"Census Tract 8002.14, Prince George's County, Maryland",1269,78
1400000US24033800215,24033800215,"Census Tract 8002.15, Prince George's County, Maryland",1518,135
1400000US24033800401,24033800401,"Census Tract 8004.01, Prince George's County, Maryland",1933,150
1400000US24033800402,24033800402,"Census Tract 8004.02, Prince George's County, Maryland",1712,126
1400000US24033800403,24033800403,"Census Tract 8004.03, Prince George's County, Maryland",2051,183
1400000US24033800408,24033800408,"Census Tract 8004.08, Prince George's County, Maryland",2375,198
1400000US24033800409,24033800409,"Census Tract 8004.09, Prince George's County, Maryland",2138,96
1400000US24033800410,24033800410,"Census Tract 8004.10, Prince George's County, Maryland",2264,151
1400000US24033800411,24033800411,"Census Tract 8004.11, Prince George's County, Maryland",1831,152
1400000US24033800412,24033800412,"Census Tract 8004.12, Prince George's County, Maryland",1596,120
1400000US24033800413,24033800413,"Census Tract 8004.13, Prince George's County, Maryland",1540,84
1400000US24033800504,24033800504,"Census Tract 8005.04, Prince George's County, Maryland",1771,136
1400000US24033800505,24033800505,"Census Tract 8005.05, Prince George's County, Maryland",1849,63
1400000US24033800507,24033800507,"Census Tract 8005.07, Prince George's County, Maryland",1938,131
1400000US24033800509,24033800509,"Census Tract 8005.09, Prince George's County, Maryland",2285,146
1400000US24033800511,24033800511,"Census Tract 8005.11, Prince George's County, Maryland",1799,140
1400000US24033800513,24033800513,"Census Tract 8005.13, Prince George's County, Maryland",2096,118
1400000US24033800514,24033800514,"Census Tract 8005.14, Prince George's County, Maryland",2789,118
1400000US24033800515,24033800515,"Census Tract 8005.15, Prince George's County, Maryland",1809,67
1400000US24033800516,24033800516,"Census Tract 8005.16, Prince George's County, Maryland",1856,87
1400000US24033800517,24033800517,"Census Tract 8005.17, Prince George's County, Maryland",2483,217
1400000US24033800518,24033800518,"Census Tract 8005.18, Prince George's County, Maryland",3181,228
1400000US24033800519,24033800519,"Census Tract 8005.19, Prince George's County, Maryland",2117,142
1400000US24033800520,24033800520,"Census Tract 8005.20, Prince George's County, Maryland",1819,117
1400000US24033800601,24033800601,"Census Tract 8006.01, Prince George's County, Maryland",1664,112
1400000US24033800604,24033800604,"Census Tract 8006.04, Prince George's County, Maryland",1720,109
1400000US24033800605,24033800605,"Census Tract 8006.05, Prince George's County, Maryland",2015,156
1400000US24033800606,24033800606,"Census Tract 8006.06, Prince George's County, Maryland",1823,112
1400000US24033800607,24033800607,"Census Tract 8006.07, Prince George's County, Maryland",2234,82
1400000US24033800608,24033800608,"Census Tract 8006.08, Prince George's County, Maryland",2969,158
1400000US24033800701,24033800701,"Census Tract 8007.01, Prince George's County, Maryland",2623,169
1400000US24033800704,24033800704,"Census Tract 8007.04, Prince George's County, Maryland",1816,91
1400000US24033800705,24033800705,"Census Tract 8007.05, Prince George's County, Maryland",1970,129
1400000US24033800706,24033800706,"Census Tract 8007.06, Prince George's County, Maryland",2498,141
1400000US24033800707,24033800707,"Census Tract 8007.07, Prince George's County, Maryland",1650,150
1400000US24033800800,24033800800,"Census Tract 8008, Prince George's County, Maryland",1771,300
1400000US24033800900,24033800900,"Census Tract 8009, Prince George's County, Maryland",1249,226
1400000US24033801003,24033801003,"Census Tract 8010.03, Prince George's County, Maryland",2068,188
1400000US24033801004,24033801004,"Census Tract 8010.04, Prince George's County, Maryland",2319,194
1400000US24033801005,24033801005,"Census Tract 8010.05, Prince George's County, Maryland",2222,118
1400000US24033801006,24033801006,"Census Tract 8010.06, Prince George's County, Maryland",2184,98
1400000US24033801104,24033801104,"Census Tract 8011.04, Prince George's County, Maryland",2213,101
1400000US24033801207,24033801207,"Census Tract 8012.07, Prince George's County, Maryland",2116,124
1400000US24033801208,24033801208,"Census Tract 8012.08, Prince George's County, Maryland",2036,211
1400000US24033801209,24033801209,"Census Tract 8012.09, Prince George's County, Maryland",2022,97
1400000US24033801210,24033801210,"Census Tract 8012.10, Prince George's County, Maryland",1891,154
1400000US24033801211,24033801211,"Census Tract 8012.11, Prince George's County, Maryland",2067,130
1400000US24033801212,24033801212,"Census Tract 8012.12, Prince George's County, Maryland",1950,130
1400000US24033801213,24033801213,"Census Tract 8012.13, Prince George's County, Maryland",1819,96
1400000US24033801214,24033801214,"Census Tract 8012.14, Prince George's County, Maryland",1553,137
1400000US24033801215,24033801215,"Census Tract 8012.15, Prince George's County, Maryland",2678,170
1400000US24033801216,24033801216,"Census Tract 8012.16, Prince George's County, Maryland",1877,106
1400000US24033801217,24033801217,"Census Tract 8012.17, Prince George's County, Maryland",2039,200
1400000US24033801302,24033801302,"Census Tract 8013.02, Prince George's County, Maryland",1985,197
1400000US24033801305,24033801305,"Census Tract 8013.05, Prince George's County, Maryland",2176,122
1400000US24033801307,24033801307,"Census Tract 8013.07, Prince George's County, Maryland",2349,280
1400000US24033801308,24033801308,"Census Tract 8013.08, Prince George's County, Maryland",1936,196
1400000US24033801309,24033801309,"Census Tract 8013.09, Prince George's County, Maryland",2363,181
1400000US24033801310,24033801310,"Census Tract 8013.10, Prince George's County, Maryland",2575,219
1400000US24033801311,24033801311,"Census Tract 8013.11, Prince George's County, Maryland",2205,143
1400000US24033801312,24033801312,"Census Tract 8013.12, Prince George's County, Maryland",1842,358
1400000US24033801313,24033801313,"Census Tract 8013.13, Prince George's County, Maryland",1850,98
1400000US24033801404,24033801404,"Census Tract 8014.04, Prince George's County, Maryland",1628,126
1400000US24033801405,24033801405,"Census Tract 8014.05, Prince George's County, Maryland",1353,71
1400000US24033801406,24033801406,"Census Tract 8014.06, Prince George's County, Maryland",1485,78
1400000US24033801407,24033801407,"Census Tract 8014.07, Prince George's County, Maryland",1640,80
1400000US24033801408,24033801408,"Census Tract 8014.08, Prince George's County, Maryland",1365,49
1400000US24033801409,24033801409,"Census Tract 8014.09, Prince George's County, Maryland",1596,71
1400000US24033801410,24033801410,"Census Tract 8014.10, Prince George's County, Maryland",1696,87
1400000US24033801411,24033801411,"Census Tract 8014.11, Prince George's County, Maryland",1741,137
1400000US24033801500,24033801500,"Census Tract 8015, Prince George's County, Maryland",1519,90
1400000US24033801600,24033801600,"Census Tract 8016, Prince George's County, Maryland",1222,70
1400000US24033801701,24033801701,"Census Tract 8017.01, Prince George's County, Maryland",1503,64
1400000US24033801702,24033801702,"Census Tract 8017.02, Prince George's County, Maryland",1306,67
1400000US24033801704,24033801704,"Census Tract 8017.04, Prince George's County, Maryland",1210,57
1400000US24033801706,24033801706,"Census Tract 8017.06, Prince George's County, Maryland",1403,138
1400000US24033801707,24033801707,"Census Tract 8017.07, Prince George's County, Maryland",1193,44
1400000US24033801708,24033801708,"Census Tract 8017.08, Prince George's County, Maryland",1357,82
1400000US24033801801,24033801801,"Census Tract 8018.01, Prince George's County, Maryland",1234,54
1400000US24033801802,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",1327,80
1400000US24033801804,24033801804,"Census Tract 8018.04, Prince George's County, Maryland",1605,62
1400000US24033801805,24033801805,"Census Tract 8018.05, Prince George's County, Maryland",1144,61
1400000US24033801807,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",1272,80
1400000US24033801808,24033801808,"Census Tract 8018.08, Prince George's County, Maryland",1214,56
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",1798,122
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",1226,69
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",1855,107
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",1416,103
1400000US24033801907,24033801907,"Census Tract 8019.07, Prince George's County, Maryland",1410,108
1400000US24033801908,24033801908,"Census Tract 8019.08, Prince George's County, Maryland",1287,65
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",1335,61
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",1451,115
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",1681,164
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",1222,69
1400000US24033802106,24033802106,"Census Tract 8021.06, Prince George's County, Maryland",1309,63
1400000US24033802107,24033802107,"Census Tract 8021.07, Prince George's County, Maryland",1238,61
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",1305,144
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",1479,86
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",1646,190
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",1491,116
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",1103,47
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",1296,71
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",1189,40
1400000US24033802407,24033802407,"Census Tract 8024.07, Prince George's County, Maryland",1183,41
1400000US24033802408,24033802408,"Census Tract 8024.08, Prince George's County, Maryland",1171,69
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",1244,73
1400000US24033802502,24033802502,"Census Tract 8025.02, Prince George's County, Maryland",1531,101
1400000US24033802600,24033802600,"Census Tract 8026, Prince George's County, Maryland",1240,117
1400000US24033802700,24033802700,"Census Tract 8027, Prince George's County, Maryland",1494,161
1400000US24033802803,24033802803,"Census Tract 8028.03, Prince George's County, Maryland",1483,105
